"","BD.MBOL","CF00765-00647.MBOL","CF00773-00659.MBOL","CF00020-00045.MBOL","CF00113-00117.MBOL","CF00106-00110.MAB","CF00151-00153.MAB","CF00039-00415.MAB","CF00209-00452.MAB","UNC673.MAB","CF00152-00154.MAB","WRCM9.MAB","CF00045-00421.MAB","CF00017-00040.MAB","CF00108-00112.MAB","CF00297-01032.MAB","CF00123-00127.MAB","CF00032-00408.MAB","CF00764-00646.MAB","CF00096-00101.MAB","CF00783-00676.MAB","CF00130-00134.MAB","CF00023-00438.MAB","CF00120-00124.MAB","CF00033-00409.MAB","CF00314-00660.MAB","CF00044-00420.MAB","CF00077-00226.MAB","CF00107-00704.MAB","CF00043-00419.MAB","CF00795-00699.MAB","CF00068-00219.MAB","CF00280-00677.MAB","CF00138-00141.MAB","CF00038-00414.MAB","CF00141-00144.MAB","CF00167-00168.MAB","CF00786-00686.MAB","CF00143-00146.MAB","CF00066-00705.MAB","CF00788-00688.MAB","CF00211-00454.MAB","CF00026-00061.MAB","CF00171-00172.MAB","CF00114-00118.MAB","CF00157-00159.MAB","CF00134-00138.MAB","CF00041-00417.MAB","CF00055-00431.MAB","CF00065-00440.MAB","CF00144-00147.MAB","CF00142-00145.MAB","CF00158-00160.MAB","CF00067-00436.MAB","CF00160-00161.MAB","CF00093-00098.MAB","CF00125-00129.MAB","CF00097-00102.MAB","CF00135-00139.MAB","CF00080-00085.MAB","CF00116-00120.MAB","CF00053-00404.MAB","CF00154-00156.MAB","CF00148-00210.MAB","CF00149-00151.MAB","CF00103-00108.MAB","CF00207-00450.MAB","CF00090-00095.MAB","CF00048-00425.MAB","CF00006-00020.MAB","ATCC19977.MAB","CF00034-00410.MAB","CF00308-00653.MAB","CF00118-00122.MAB","CF00208-00451.MAB","CF00040-00180.MAB","CF00261-00765.MAB","CF00013-00035.MAB","CF00031-00407.MAB","CF00030-00406.MAB","CF00037-00413.MAB","CF00064-00439.MAB","CF00050-00429.MAB","CF00016-00037.MAB","CF00076-00179.MAB","CCUG48898.MMAS"
"CF00107-00704.MAB",10.9926919067109,11.0153622043206,11.0002110903034,10.8686871253469,10.8341215442854,10.0005829968978,9.88777479620412,9.60569116238607,9.76125440349344,9.53563375279925,9.53599583018407,9.53671664565682,9.53533109628541,9.53395351166299,9.53572528106913,9.53879838331167,9.53391930373275,9.5356994931865,9.53555502916701,9.72523834247079,9.72493989840486,9.57951215315188,9.52068612207239,9.51829927544825,9.65603374318098,9.65616031270147,9.66203197992042,9.59905368227166,0,9.54720096174998,9.54238266802662,9.54648178959711,9.54632268145984,9.29358586249154,9.42721326373537,9.41967918687069,9.36877822017869,9.38924289804016,9.3899660715436,9.3904463173649,9.39167345781031,9.391093765023,9.39067637320452,9.39234294194508,9.39093240379118,9.39076543468237,9.39260055946625,9.39018093324355,9.39168352630467,9.39293396777834,9.39018093132045,9.39093246838113,9.39134976919768,9.39109897925396,9.39160012964925,9.39001385677528,9.39118261739174,9.39043102209316,9.3907652603437,9.39101158929629,9.39092811483722,9.39155255286935,9.39155255286935,9.39190557203365,9.39000567661642,9.39009192319561,9.39017549170843,9.38976020523537,9.39142668902806,9.39084247158048,9.39000727746509,9.39242743611138,9.39159355976633,9.39025791043142,9.39167696618621,9.3390245734276,9.56299299863206,9.56264173574104,9.46616725424978,9.46701975122855,9.46655547374159,9.44703970707574,9.54843407901771,9.4909151901248,9.53299044249749,10.6271520782158
"CF00043-00419.MAB",10.8775907279928,10.9029916629594,10.8860232967881,10.737349979628,10.6978360013138,9.65354772263326,9.4899279900452,9.03440143088578,9.29523485075034,8.90680117537995,8.90748011492736,8.90883109251983,8.90623349211789,8.90364769660609,8.90697282244171,8.91272798906016,8.90358344682403,8.90692446266249,8.90665353042622,9.23720812941799,9.23672188732315,8.98757208774047,8.87858212701685,8.874041098396,9.14829087863729,9.14850116973047,9.15823748680054,9.05174948232457,9.54720096174998,0,8.33926198292358,8.92705014789094,8.92675452519183,8.39066073925281,8.69274253511979,8.67697400369011,8.566827380249,8.61190022390924,8.61347295193432,8.61451663324785,8.61718081653372,8.61592275158867,8.61501638770247,8.61863268825615,8.61557240916567,8.61520982137803,8.61919106609967,8.61393996703883,8.6172026599144,8.61991346890129,8.61393996285939,8.61557254941457,8.61647844399262,8.61593407145846,8.6170217249163,8.61357682625422,8.61611563679189,8.61448340227373,8.61520944274954,8.61574434251288,8.61556309622059,8.61691849578891,8.61691849578891,8.61768431795343,8.61355904484648,8.61374651251831,8.61392814098119,8.61302537836022,8.61664537657514,8.61537712244467,8.61356252466311,8.61881584520244,8.6170074703363,8.61410725303965,8.61718842790853,8.49922288838816,8.95751180053029,8.95686814589461,8.77229006920726,8.77399558054934,8.7730669242157,8.73363320413822,8.93067421935627,8.8212230919768,8.90183810908641,10.456715924293
"CF00795-00699.MAB",10.876319151274,10.9017519984903,10.8847624043789,10.7358868259548,10.6963138302672,9.64921658728958,9.48482495693841,9.02634203817707,9.28903157292966,8.89763987044827,8.89832505640642,8.89968845060083,8.89706696107424,8.89445732272185,8.89781309710946,8.90362106815002,8.89439247971935,8.89776429232216,8.89749086655801,9.23063302624835,9.23014357574278,8.97912466580652,8.8691573771359,8.86457324943084,9.14110215253674,9.14131396064106,9.15112016350949,9.04382924897356,9.54238266802662,8.33926198292358,0,8.91807331117796,8.91777502237765,8.3752626865081,8.6813820058797,8.66543186975098,8.55393255934642,8.59957722189932,8.60116943504503,8.60222602980527,8.60492311517263,8.6036495244583,8.6027319628819,8.60639287987234,8.60329485494119,8.60292778720003,8.60695813220786,8.60164223020425,8.60494522794769,8.60768942313783,8.60164222597309,8.60329499692262,8.60421207709584,8.60366098411469,8.60476206129882,8.60127459521118,8.60384479133986,8.60219238787528,8.60292740389253,8.60346891203623,8.60328542695058,8.60465755876108,8.60465755876108,8.60543282476094,8.60125659369938,8.60144638170789,8.60163025781405,8.60071631947099,8.60438106977075,8.60309715555938,8.60126011659062,8.60657829219126,8.60474763088558,8.60181158597072,8.60493082041919,8.48541992505793,8.94880546609576,8.94815618129443,8.76180280457546,8.76352628069801,8.76258784632412,8.72273033557631,8.921730002123,8.81123915628092,8.89263101249433,10.4547782946697
"CF00068-00219.MAB",10.8714087957338,10.8969652481721,10.8798934343503,10.7302340340398,10.6904321829375,9.63236561434712,9.46493299222057,8.99469479049883,9.26478491994452,8.86156653704809,8.86227688223135,8.86369028553352,8.86097257739009,8.85826689531572,8.86174612607729,8.86776675561578,8.85819966255601,8.86169552887543,8.86141205954342,9.20490933053359,9.20440712301479,8.94592159844956,8.83202222305978,8.82726424953641,9.14721897957053,9.14742949617165,9.15717620227651,9.05056887658719,9.54648178959711,8.92705014789094,8.91807331117796,0,3.25809653802148,8.04983663797196,8.6364012201764,8.61971109668268,8.50267841993523,8.55066684295571,8.55233880106413,8.55344824114145,8.55627995502176,8.55494283888084,8.55397945758163,8.55782292461707,8.55457046367789,8.55418506436685,8.55841630054167,8.55283525020033,8.55630317000983,8.55918395140061,8.55283524575754,8.55457061274858,8.55553346155291,8.55495487051219,8.55611087263306,8.55244922341675,8.55514785099258,8.55341291752242,8.55418466191307,8.55475321081336,8.55456056493651,8.55600115993101,8.55600115993101,8.55681506462291,8.55243032115534,8.5526296048138,8.55282267897547,8.55186300506144,8.55571088332144,8.55436289195539,8.5524340203244,8.55801756378774,8.5560957227993,8.55301307599228,8.55628804433984,8.43042941286249,8.91456259355081,8.91389068272249,8.72037082696743,8.72216714458063,8.72118906417309,8.67961136683849,8.88653058903627,8.77184551826586,8.85637321581178,10.4472837305341
"CF00280-00677.MAB",10.8713665037032,10.8969240233035,10.8798514996418,10.7301853292862,10.6903815004988,9.63221960163206,9.46476036410895,8.99441850640421,9.26457403623616,8.86125090485455,8.86196147420136,8.86337532305755,8.86065675763846,8.85795021976369,8.86143055057169,8.86745307466249,8.85788296570892,8.86137993739966,8.86109637858035,9.20468543290493,9.20418311290222,8.94563150307056,8.83169712507198,8.82693760080205,9.1469817837772,9.14719235031264,9.15694135685089,9.0503076082291,9.54632268145984,8.92675452519183,8.91777502237765,3.25809653802148,0,8.04912575693508,8.63600586570168,8.61930908698267,8.50222648697339,8.5502360899548,8.55190876781721,8.55301868482852,8.55585161362898,8.55451392423987,8.55355012944444,8.55739524377365,8.55414138925572,8.55375582451232,8.55798887345272,8.55240543043593,8.55587483856301,8.55875685237058,8.55240542599123,8.55414153839038,8.55510480021813,8.55452596103283,8.55568245879365,8.55201923766269,8.55471902429414,8.55298334603247,8.55375542188576,8.55432421481296,8.55413148626611,8.55557269907652,8.55557269907652,8.55638695242747,8.55200032727176,8.55219969663085,8.55239285380651,8.5514327671137,8.55528229805007,8.55393372844114,8.55200402803177,8.55758996619747,8.55566730246806,8.55258333267055,8.55585970641278,8.42994361151309,8.91426325554534,8.91359114349085,8.72000732044615,8.72180429056477,8.72082585501871,8.67923273502696,8.88622273996091,8.77150025285581,8.85605593991436,10.4472190969016
"CF00138-00141.MAB",10.810173236674,10.8373218456627,10.8191912655484,10.6593772674927,10.6165894730872,9.40287515163183,9.18728427823306,8.50368753321022,8.91358468113986,8.27594760900209,8.27722310108859,8.27975885984472,8.27488054434236,8.27001330862459,8.27627014621562,8.28705649798298,8.26989222987782,8.27617927962533,8.27567013453758,8.82740259783612,8.82666997182977,8.42271468907232,8.22224257229804,8.2134702073757,8.74209702771936,8.74241267768566,8.75699085315505,8.59343207741666,9.29358586249154,8.39066073925281,8.3752626865081,8.04983663797196,8.04912575693508,0,7.82633848911884,7.7884197326946,7.4959123030706,7.62213419263093,7.62636016961462,7.62915840615414,7.6362792457074,7.63292063899102,7.63049657288348,7.64014650826443,7.63198408589722,7.63101421928707,7.64163134298364,7.62761290089234,7.63633749787468,7.64355031360744,7.62761288968571,7.63198446092755,7.6344050192062,7.63295089068604,7.63585491444448,7.62663888943874,7.63343603525917,7.62906938549056,7.63101320620612,7.63244377542551,7.63195918256807,7.63557952012881,7.63557952012881,7.6376214502023,7.62659118109505,7.62709409376962,7.627581190566,7.62515866411545,7.63485066484063,7.63146179711516,7.62660051771723,7.64063370965208,7.63581688894572,7.62806139313411,7.63629954404601,7.28426161352887,8.36921364856022,8.36805417851381,8.00608985909279,8.00975579816885,8.00776057402619,7.92098278340471,8.32034944096095,8.10855756351778,8.26660050347524,10.352120275485
"CF00038-00414.MAB",10.8133456573559,10.8404094291754,10.8223352505842,10.663065078449,10.6204381919698,9.41577124796235,9.20325844421862,8.53508809820948,8.93453547249439,8.5488607465388,8.54983174654078,8.55176303351612,8.54804864429337,8.54434700534963,8.54910625806535,8.55732757204824,8.54425497734656,8.54903708957417,8.54864955137912,8.99357412982925,8.99295370297039,8.66248152209496,8.50824729594891,8.50166417800959,8.96377307677961,8.96402597553343,8.97572325026828,8.84647938444793,9.42721326373537,8.69274253511979,8.6813820058797,8.6364012201764,8.63600586570168,7.82633848911884,0,5.66642807219452,6.56113108518253,7.26457739509051,7.2706143576813,7.27460574277353,7.28474149171938,7.27996468346503,7.27651281404398,7.29023337764075,7.27863145263499,7.27725024041547,7.29233962065693,7.27240183366829,7.28482428167815,7.29505975126359,7.27240181768224,7.27863198661557,7.28207669191967,7.28000773947262,7.28413835640167,7.27101213539552,7.28069815072864,7.27447883760244,7.27724879736346,7.27928591007948,7.27859599426237,7.2837468591278,7.2837468591278,7.28664856289984,7.27094405132693,7.27166168289805,7.27235659916199,7.26889907483621,7.28271050768949,7.27788771822026,7.27095737563006,7.29092461873233,7.28408430251086,7.27304153847821,7.28477034063829,7.38680474599205,8.40505375515218,8.40393512761548,8.05722582042091,8.06070932844584,8.05881331541523,7.97653737191815,8.35795100517378,8.15482662373016,8.30623778695833,10.3571312378325
"CF00141-00144.MAB",10.8114671484029,10.8385811238498,10.8204735686442,10.6608816171804,10.6181595359101,9.40815013979388,9.19382425877133,8.5166018766241,8.92217475596939,8.53062970302804,8.53161855889459,8.53358530815471,8.52980265334747,8.52603272576135,8.5308797309708,8.53925163362416,8.52593899672365,8.53080929017421,8.5304146218305,8.98192619277327,8.98129849468766,8.64622456663303,8.48925336432689,8.48254358760552,8.95177067203393,8.9520266240793,8.96386427151587,8.83297315483797,9.41967918687069,8.67697400369011,8.66543186975098,8.61971109668268,8.61930908698267,7.7884197326946,5.66642807219452,0,6.41972681403187,7.19709554337345,7.20355259360073,7.20782023731372,7.21865224517442,7.21354824130631,7.20985888847328,7.22451824960673,7.21212339003982,7.21064712228922,7.22676739304862,7.20546393323387,7.21874069126334,7.22967159908341,7.20546391614111,7.21212396074201,7.21580512135251,7.21359425397357,7.21800788913228,7.20397795591637,7.21433205725293,7.20768456669713,7.21064557985245,7.21282283851221,7.21208549316357,7.21758962112039,7.21758962112039,7.22068947874722,7.20390515126947,7.20467252222752,7.2054155671087,7.20171822693683,7.21648234948403,7.2113284889876,7.20391939943422,7.22525642416381,7.21795013968134,7.20614790907562,7.21868306508044,7.32732274639724,8.38397316059931,8.38283068780035,8.02724335093464,8.03083269458886,8.02887912417505,7.94399395474018,8.33584237929717,8.1276704163054,8.28294200307834,10.3541651723229
"CF00167-00168.MAB",10.7990515602281,10.8264996632498,10.8081699860683,10.6464336716149,10.6030761897968,9.35664347424275,9.12960307896743,8.38599254335228,8.83703343724249,8.40196201758907,8.40308657902641,8.40532278186011,8.40102135053817,8.39673216634498,8.40224637251693,8.41176206037632,8.39662549899956,8.40216626170816,8.40171739952472,8.90192626846632,8.90124627352061,8.53243517988899,8.35476813986473,8.34708878834945,8.86921767671511,8.8694956519669,8.88234520327123,8.73950551735834,9.36877822017869,8.566827380249,8.55393255934642,8.50267841993523,8.50222648697339,7.4959123030706,6.56113108518253,6.41972681403187,0,6.58439171307707,6.59627530956256,6.60409434850153,6.62381713461032,6.6145456673278,6.60781973464486,6.63442541055226,6.61195048967218,6.60925845393835,6.63847955353303,6.59978063829111,6.62397745790573,6.64370367758302,6.59978060696857,6.61195152973892,6.6186500759469,6.61462942271022,6.62264878376193,6.59705589247874,6.61597199091085,6.6038462037788,6.60925563952794,6.6132248218511,6.61188142404489,6.62189004940468,6.62189004940468,6.62750704131845,6.59692230824584,6.59832989642689,6.59969200539261,6.59290587898231,6.61988022021636,6.61050136120557,6.59694845186116,6.6357567975131,6.62254404215371,6.60103367007269,6.62387300214113,6.81285981317208,8.23337750684444,8.23204922857079,7.80443505494998,7.808918225202,7.80647866920811,7.699280655441,8.17720060563071,7.92842941329444,8.11491696342098,10.3344797184843
"CF00786-00686.MAB",10.8039858495691,10.8313006777373,10.8130595962882,10.6521791924758,10.6090755391003,9.37735542887778,9.15552621187209,8.43976331183254,8.87161614412513,8.45490306894826,8.45596967432282,8.45809081440955,8.45401092817166,8.44994356003153,8.45517276335284,8.46420012312592,8.44984242051526,8.45509678242722,8.45467106585269,8.9343709300802,8.93371265042607,8.57904894026117,8.41019793808036,8.40293417684714,8.90272322849794,8.90299204556896,8.91542093151065,8.77756434634447,9.38924289804016,8.61190022390924,8.59957722189932,8.55066684295571,8.5502360899548,7.62213419263093,7.26457739509051,7.19709554337345,6.58439171307707,0,3.34832283775827,3.53233631045943,3.88989802315197,3.73668037080606,3.60980004887809,4.04190075624984,3.6895124399861,3.63825244954812,4.09476582264613,3.43484635756548,3.89236305222153,4.15929865590369,3.43484561562228,3.68953177105897,3.80724234806444,3.73816818540669,3.87176049311853,3.36822169985734,3.76173664987289,3.52696767408714,3.63819753464076,3.71293647573476,3.68822796819306,3.85981478209441,3.85981478209441,3.94524191198799,3.36484319542541,3.39990383706063,3.43274477976929,3.25776874391825,3.82750954379413,3.66222881548485,3.36550526201394,4.059547920245,3.8701193425739,3.46411327423725,3.89075765186531,7.04901061872761,8.29574263367931,8.29449471354215,7.89867133002011,7.9027521399884,7.90053132817971,7.8034394219896,8.24305332529589,8.01212283759962,8.18485695494213,10.3423203999897
"CF00143-00146.MAB",10.8041616202052,10.8314717126119,10.8132337793783,10.6523837751547,10.6092891318877,9.37808724721991,9.1564397002802,8.44163118605301,8.87282936121588,8.45674290280289,8.45780754864818,8.45992479804641,8.45585240263845,8.45179253277157,8.45701210153747,8.46602294672092,8.45169158009617,8.45693626024331,8.45651132621143,8.9355103937448,8.93485286399575,8.58067414978138,8.41212180728919,8.40487205787844,8.90389930873015,8.90416780987897,8.91658218124861,8.77889712714546,9.3899660715436,8.61347295193432,8.60116943504503,8.55233880106413,8.55190876781721,7.62636016961462,7.2706143576813,7.20355259360073,6.59627530956256,3.34832283775827,0,3.00800539967779,3.5538924025318,3.33226387091332,3.13557474094779,3.76068017938731,3.2607283582808,3.18090465662841,3.83012878868573,2.83731288180954,3.55734013798682,3.91341787554434,2.83731153323087,3.26075803885312,3.43621990981998,3.3344924280368,3.52841877731301,2.71270950699195,3.36957829765696,2.99891915754046,3.18081789637873,3.29647144424659,3.25875551507917,3.51153799850483,3.51153799850483,3.6305093557454,2.70619185878658,2.77286423115871,2.83348970292441,2.48779154696759,3.46545943427333,3.21852553272307,2.70747069922343,3.78399184140407,3.52610455038697,2.88988875182307,3.5550951149297,7.05649444006128,8.29789954469976,8.29665431498931,7.90187796893044,7.90594574070893,7.90373201781692,7.80696588442913,8.24532679716647,8.01498604828816,8.18726649632185,10.3425992834061
"CF00066-00705.MAB",10.804278399326,10.8315853458185,10.8133495039126,10.6525196932644,10.6094310349579,9.37857323042016,9.15704623460508,8.44287042588838,8.87363470741279,8.45796356772481,8.4590269154774,8.46114158747147,8.45707415438277,8.45301925170411,8.45823243810256,8.46723234303337,8.45291842279958,8.45815668930736,8.45773227367099,8.9362668280355,8.9356097956398,8.58175261139793,8.41339813756121,8.40615766888053,8.90468002720024,8.90494831883517,8.91735306428405,8.77978175303493,9.3904463173649,8.61451663324785,8.60222602980527,8.55344824114145,8.55301868482852,7.62915840615414,7.27460574277353,7.20782023731372,6.60409434850153,3.53233631045943,3.00800539967779,0,3.66264106868207,3.4662572403172,3.29646175035306,3.84999170764432,3.40397825976726,3.33518372682744,3.91369153166373,3.04855525639636,3.66573408390774,3.99055350265683,3.04855416461713,3.40400397914692,3.55775419841884,3.46820659936375,3.63982254294569,2.94890675535318,3.49896793106129,3.18133445778363,3.33510937090756,3.43502421660217,3.40226894233589,3.62473487537087,3.62473487537087,3.73162892785206,2.94376379075172,2.99670348927128,3.04546122311696,2.7756897683971,3.58369056900452,3.3675119869677,2.94477234412048,3.87133273119073,3.63775254035804,3.09133027511548,3.66371991539928,7.06143650148869,8.2993302021112,8.29808675373138,7.9040030465524,7.90806220068054,7.90585316326313,7.80930229243489,8.24683462217565,8.01688407317978,8.18886438547398,10.342784553066
"CF00788-00688.MAB",10.8045769901494,10.8318758945252,10.813645398834,10.6528672084609,10.6097938486304,9.37981501855266,9.15859572405974,8.44603271000226,8.87569136751663,8.46107855512152,8.46213859746506,8.46424670641971,8.46019190920694,8.45614965457966,8.46134658938658,8.47031863600621,8.45604914083254,8.46127107612656,8.46084798050773,8.93819874668704,8.93754298281503,8.58450540773983,8.41665485456518,8.40943801284046,8.90667388120603,8.90694163851108,8.91932183424254,8.78204055643625,9.39167345781031,8.61718081653372,8.60492311517263,8.55627995502176,8.55585161362898,7.6362792457074,7.28474149171938,7.21865224517442,6.62381713461032,3.88989802315197,3.5538924025318,3.66264106868207,0,3.80691075117313,3.68916349252121,4.09413053181923,3.76301308638486,3.71547339096806,4.14437176966806,3.52869151721136,3.95276761781848,4.20587554885693,3.52869084172869,3.76303104758409,3.87284137706304,3.80829773070146,3.93338448884124,3.46821918128486,3.83028739239862,3.61289839209138,3.7154225571488,3.78479513352092,3.76181969232097,3.92215672045551,3.92215672045551,4.00262286817754,3.46516266821967,3.49692928313546,3.52677837112968,3.36881811038468,3.89183387414092,3.73768759978837,3.46576155840812,4.11088712621652,3.93184149514754,3.55537146092993,3.95125639138574,7.07396541523639,8.30297970536419,8.30174078948979,7.90941730093836,7.91345458134628,7.91125743690078,7.81525274677911,8.25068044823774,8.02172178897276,8.19293927668237,10.3432582086591
"CF00211-00454.MAB",10.8044359033268,10.8317386073831,10.8135055857497,10.6527030065552,10.6096224188436,9.37922840856446,9.1578638180394,8.44453963109422,8.87472002789246,8.45960778909674,8.46066939083375,8.46278059604286,8.45871983759446,8.45467161602739,8.45987621781459,8.46886140724614,8.45457095359974,8.45980059343615,8.45937687507295,8.9372862911498,8.93662992845283,8.58320552885594,8.41511722729727,8.40788923999271,8.9057321886575,8.90600019819257,8.91839198267642,8.78097380348975,9.391093765023,8.61592275158867,8.6036495244583,8.55494283888084,8.55451392423987,7.63292063899102,7.27996468346503,7.21354824130631,6.6145456673278,3.73668037080606,3.33226387091332,3.4662572403172,3.80691075117313,0,1.9458830058298,3.29582996227679,3.58562456728519,3.52858987599998,4.02670498889969,3.29869205422054,3.80837562640233,4.09562968975852,3.29869120405842,3.58564601462477,3.7154399854476,3.63946597308541,3.78594758123212,3.22196774834255,3.66544787147223,3.40356804940751,3.52852859617899,3.61157996641123,3.58419937635017,3.77292450632582,3.77292450632582,3.86575696477697,3.21805612100276,3.25854927398263,3.29628357362303,3.09295125770434,3.73796062784074,3.55569983332473,3.21937089989833,3.98921305626548,3.78447068396545,3.33264648177708,3.80693396269599,7.06806448366284,8.3012568065092,8.300015752942,7.90686246891887,7.91091005621415,7.90870730779072,7.81244529485506,8.24886496116644,8.0194386615262,8.19101577185254,10.3430344125078
"CF00026-00061.MAB",10.8043343559618,10.8316397951644,10.8134049552692,10.6525848197395,10.6094990288838,9.37880603369283,9.15733676026628,8.44346373546391,8.87402040586223,8.45854799223146,8.45961071904912,8.4617241581537,8.45765909876354,8.45360657209501,8.45881670554178,8.46781137722795,8.45350580239494,8.45874100099289,8.45831683332768,8.93662911457024,8.93597232024359,8.58226900671357,8.41400918813598,8.40677315843734,8.90505393768367,8.90532212903375,8.91772226695485,8.78020539548706,9.39067637320452,8.61501638770247,8.6027319628819,8.55397945758163,8.55355012944444,7.63049657288348,7.27651281404398,7.20985888847328,6.60781973464486,3.60980004887809,3.13557474094779,3.29646175035306,3.68916349252121,1.9458830058298,0,3.09104261699467,3.43643815007554,3.36991558508468,3.93331522860765,3.09455401877106,3.6908112674604,4.00873851039124,3.09455297607481,3.43646304802131,3.58565128117437,3.49867763212869,3.66554961010126,2.99960514977783,3.5285294123484,3.22172753088672,3.36984376744211,3.46650729582461,3.43478347125157,3.65084798433035,3.65084798433035,3.75512555868822,2.99471704838727,3.04509198026518,3.09159928920555,2.83569401758101,3.6112533747489,3.40161410082266,2.99636057313247,3.89207654976516,3.66388359276081,3.13604049886337,3.68918960451233,7.06379614740542,8.30001505959073,8.29877246303342,7.90501980203856,7.90907483944927,7.90686804032539,7.81041998565654,8.24755637871995,8.01779234633381,8.18962920247402,10.3428733235733
"CF00171-00172.MAB",10.804740007589,10.8320345223092,10.8138069447664,10.6530569292795,10.6099919190854,9.38049248627867,9.15944085989357,8.44775536421189,8.87681268949422,8.46277550636793,8.46383375234737,8.46593829451255,8.46189036443787,8.45785498343148,8.46304308623841,8.47199999261903,8.45775464095588,8.46296770098261,8.46254532274121,8.93925215920155,8.93859708598188,8.5860054673928,8.4184288218424,8.41122481739439,8.90776101307013,8.90802847948476,8.9203953100341,8.78327189780269,9.39234294194508,8.61863268825615,8.60639287987234,8.55782292461707,8.55739524377365,7.64014650826443,7.29023337764075,7.22451824960673,6.63442541055226,4.04190075624984,3.76068017938731,3.84999170764432,4.09413053181923,3.29582996227679,3.09104261699467,0,3.93284215314723,3.89287828722231,4.26340950375674,3.73893516571172,4.09522989719741,4.3181964442109,3.73893461830954,3.93285730899076,4.0262912963104,3.97118748391867,4.07844218890728,3.69021366640674,3.9899024878161,3.80771062472936,3.89283571709211,3.95125315122925,3.93183525032514,4.06873786123019,4.06873786123019,4.1386067476939,3.68776638988772,3.71327349042753,3.73738505875253,3.61140482651486,4.04284441451205,3.91178898964859,3.68858857031135,4.23393771267154,4.07734004035512,3.76092948233147,4.09414794856157,7.08074153761445,8.30496702512586,8.30373057044984,7.91236159946043,7.91638703424966,7.91419633044125,7.8184872972146,8.25277435758885,8.02435373197668,8.19515751162356,10.3435167687676
"CF00114-00118.MAB",10.8043966419074,10.8317004034257,10.8134666788159,10.6526573120317,10.6095747127066,9.37906512116303,9.15766006744516,8.44412378014526,8.87444958152538,8.45919815855641,8.4602601950161,8.46237226338648,8.45830984308594,8.45425995806383,8.45946669723862,8.46845555055193,8.45415925418708,8.45939104188292,8.45896714991287,8.93703224921773,8.93637571970119,8.58284353252473,8.4146889565796,8.4074578618553,8.90547000178193,8.90573808158538,8.91813309453766,8.78067677343712,9.39093240379118,8.61557240916567,8.60329485494119,8.55457046367789,8.55414138925572,7.63198408589722,7.27863145263499,7.21212339003982,6.61195048967218,3.6895124399861,3.2607283582808,3.40397825976726,3.76301308638486,3.58562456728519,3.43643815007554,3.93284215314723,0,3.09104245335832,3.78419069073588,2.70846037963416,3.49669272371683,3.87132831363789,2.70845884559567,3.17828755053326,3.36748925748507,3.25811399133071,3.46593498954315,2.56543934585915,3.29593263586269,3.09108872956028,3.40127364875375,3.49657357140899,3.46580397548273,3.67803503285604,3.67803503285604,3.80085156567286,3.09010504594743,3.16125038575363,3.2027617558292,2.99730746728469,3.69085448944699,3.49890376343161,3.13893330590894,3.95276608304254,3.73955410913361,3.26113933631951,3.76303733952197,7.06641631821424,8.30077687578813,8.29953522608823,7.90615041605938,7.910200880646,7.90799656780956,7.81166270825597,8.24835920912256,8.01880244558068,8.19047989157708,10.3429721315739
"CF00157-00159.MAB",10.8043560210605,10.8316608766978,10.8134264247431,10.6526100350248,10.6095253543194,9.37889615861224,9.15744922669928,8.44369336544721,8.87416970512124,8.45877418479945,8.45983667139103,8.46194963351713,8.45788549245924,8.45383388501426,8.45904283734385,8.46803548439571,8.453733138219,8.45896714991287,8.45854307818223,8.93676935363376,8.93611265143913,8.58246887905168,8.4142456815502,8.40701136912676,8.90519867514512,8.90546682768587,8.91786518252999,8.78036937810105,9.39076543468237,8.61520982137803,8.60292778720003,8.55418506436685,8.55375582451232,7.63101421928707,7.27725024041547,7.21064712228922,6.60925845393835,3.63825244954812,3.18090465662841,3.33518372682744,3.71547339096806,3.52858987599998,3.36991558508468,3.89287828722231,3.09104245335832,0,3.73767072542561,2.56542262545257,3.43418431150989,3.82877423375279,2.56542085551962,3.09129741812476,3.29604461997753,3.17807273808586,3.40140973944598,2.39847432420665,3.21897925591903,2.99578317725838,3.33228622469362,3.434057472984,3.40126999235927,3.62616770873837,3.62616770873837,3.75511809251405,2.99470107705359,3.07269732857095,3.11796657428092,2.89212182008806,3.63966503631166,3.43653780313469,3.04828844407768,3.91360621628817,3.69085807634929,3.18134977774096,3.71549882492272,7.0647082892824,8.30028010474707,8.29903783769494,7.90541320376265,7.90946664945656,7.90726071576348,7.81085241181994,8.24783569695431,8.01814380064458,8.18992517617575,10.3429076926522
